-4.997061	-4.997061	7.500700	
-4.684258	-4.996541	7.500803	
-4.371440	-4.995933	7.500923	
-4.058341	-4.994881	8.001047	
-3.745508	-4.994010	8.001194	
-3.432702	-4.993020	8.001351	
-3.119603	-4.991365	8.501511	
-2.806908	-4.990059	8.501691	
-2.494324	-4.988647	8.501889	
-2.181883	-4.987161	8.502081	
-1.869618	-4.985650	8.502274	
-1.557241	-4.983173	9.002433	
-1.245429	-4.981716	9.002598	
-0.933836	-4.980461	9.002735	
-0.622436	-4.979490	9.002843	
-0.311180	-4.978876	9.002911	
0.000000	-4.978663	9.002930	
0.311180	-4.978876	9.002911	
0.622436	-4.979490	9.002843	
0.933836	-4.980461	9.002735	
1.245429	-4.981716	9.002598	
1.557241	-4.983173	9.002433	
1.869618	-4.985650	8.502274	
2.181883	-4.987161	8.502081	
2.494324	-4.988647	8.501889	
2.806908	-4.990059	8.501691	
3.119603	-4.991365	8.501511	
3.432702	-4.993020	8.001351	
3.745508	-4.994010	8.001194	
4.058341	-4.994881	8.001047	
4.371440	-4.995933	7.500923	
4.684258	-4.996541	7.500803	
-4.996541	-4.684258	7.500803	
-4.683643	-4.683643	7.500932	
-4.370410	-4.682581	8.001069	
-4.057442	-4.681662	8.001232	
-3.744096	-4.680120	8.501403	
-3.431113	-4.678789	8.501605	
-3.118181	-4.677271	8.501824	
-2.805338	-4.675564	8.502068	
-2.492632	-4.673686	8.502323	
-2.179648	-4.670677	9.002563	
-1.867383	-4.668459	9.002820	
-1.555418	-4.666254	9.003072	
-1.243781	-4.664178	9.003296	
-0.932473	-4.662368	9.003490	
-0.621460	-4.660950	9.003645	
-0.310670	-4.660046	9.003736	
0.000000	-4.659735	9.003765	
0.310670	-4.660046	9.003736	
0.621460	-4.660950	9.003645	
0.932473	-4.662368	9.003490	
1.243781	-4.664178	9.003296	
1.555418	-4.666254	9.003072	
1.867383	-4.668459	9.002820	
2.179648	-4.670677	9.002563	
2.492632	-4.673686	8.502323	
2.805338	-4.675564	8.502068	
3.118181	-4.677271	8.501824	
3.431113	-4.678789	8.501605	
3.744096	-4.680120	8.501403	
4.057442	-4.681662	8.001232	
4.370410	-4.682581	8.001069	
4.683643	-4.683643	7.500932	
-4.995933	-4.371440	7.500923	
-4.682581	-4.370410	8.001069	
-4.369479	-4.369479	8.001246	
-4.055921	-4.367916	8.501435	
-3.742712	-4.366497	8.501662	
-3.429504	-4.364823	8.501926	
-3.116337	-4.362872	8.502213	
-2.802682	-4.359728	9.002506	
-2.489745	-4.357054	9.002843	
-2.177063	-4.354126	9.003192	
-1.864725	-4.351025	9.003552	
-1.552814	-4.347879	9.003899	
-1.241390	-4.344866	9.004220	
-0.930470	-4.342191	9.004498	
-0.620011	-4.340075	9.004706	
-0.309908	-4.338713	9.004843	
0.000000	-4.336070	9.504850	
0.309908	-4.338713	9.004843	
0.620011	-4.340075	9.004706	
0.930470	-4.342191	9.004498	
1.241390	-4.344866	9.004220	
1.552814	-4.347879	9.003899	
1.864725	-4.351025	9.003552	
2.177063	-4.354126	9.003192	
2.489745	-4.357054	9.002843	
2.802682	-4.359728	9.002506	
3.116337	-4.362872	8.502213	
3.429504	-4.364823	8.501926	
3.742712	-4.366497	8.501662	
4.055921	-4.367916	8.501435	
4.369479	-4.369479	8.001246	
4.682581	-4.370410	8.001069	
-4.994881	-4.058341	8.001047	
-4.681662	-4.057442	8.001232	
-4.367916	-4.055921	8.501435	
-4.054484	-4.054484	8.501685	
-3.740988	-4.052738	8.501974	
-3.427459	-4.050632	8.502308	
-3.113245	-4.047219	9.002654	
-2.799752	-4.044086	9.003072	
-2.486449	-4.040479	9.003520	
-2.173462	-4.036430	9.004002	
-1.860939	-4.032034	9.004498	
-1.548231	-4.025400	9.504948	
-1.237128	-4.020665	9.505401	
-0.926858	-4.016385	9.505795	
-0.617376	-4.012943	9.506106	
-0.308516	-4.010703	9.506303	
0.000000	-4.009928	9.506372	
0.308516	-4.010703	9.506303	
0.617376	-4.012943	9.506106	
